Magnetic Link para baixar todos de uma vez (Tamanho: 371.49 Gb);magnet:?xt=urn:btih:009a0979afcf4bd3e52abc889d9e7a2652c009c4&dn=1389+sony+playstation+roms&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce
PO'ed (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/PO%27ed%20%28Japan%29.7z
PO'ed [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/PO%27ed%20%28USA%29.7z
Pocke-Kano - Aida Yumi (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Pocke-Kano%20-%20Aida%20Yumi%20%28Japan%29.7z
Pocke-Kano - Hojoin Shizuka (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Pocke-Kano%20-%20Hojoin%20Shizuka%20%28Japan%29.7z
Pocke-Kano - Ueno Fumio (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Pocke-Kano%20-%20Ueno%20Fumio%20%28Japan%29.7z
Pocket DigimonWorld - Cool & Nature Battle Disc (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-New/Pocket%20DigimonWorld%20-%20Cool%20%26%20Nature%20Battle%20Disc%20%28Japan%29.rar
Pocket DigimonWorld - Wind Battle Disc (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-New/Pocket%20DigimonWorld%20-%20Wind%20Battle%20Disc%20%28Japan%29.rar
Pocket Dungeon (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Pocket%20Dungeon%20%28Japan%29.7z
Pocket Fighter (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Pocket%20Fighter%20%28Japan%29.7z
Pocket Fighter [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Pocket%20Fighter%20%28USA%29.7z
Pocket Jiman (J);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-Asia/Pocket%20Jiman%20%28J%29%20%5BSCPS-10104%5D.rar
Pocket MuuMuu (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Pocket%20MuuMuu%20%28Japan%29.7z
Pocket Zanmai - 3 Title Iri Taikenban (PAQA, PokeTan, Pocket Jiman) (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-New/Pocket%20Zanmai%20-%203%20Title%20Iri%20Taikenban%20%28PAQA%2C%20PokeTan%2C%20Pocket%20Jiman%29%20%28Japan%29.rar
Point Blank (Demo) (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Point%20Blank%20%28Demo%29%20%28E%29%20%5BSCED-00287%5D.7z
Point Blank (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Point%20Blank%20%28E%29%20%5BSCES-00886%5D.7z
Point Blank (E) (Alt);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Point%20Blank%20%28E%29%20%28Alt%29%20%5BSCES-00886%5D.7z
Point Blank [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Point%20Blank%20%28USA%29.7z
Point Blank 2 (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Point%20Blank%202%20%28E%29%20%5BSCES-02180%5D.7z
Point Blank 2 [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Point%20Blank%202%20%28USA%29.7z
Point Blank 3 (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Point%20Blank%203%20%28E%29%20%5BSCES-03383%5D.7z
Point Blank 3 [Game only] [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Point%20Blank%203%20%28USA%29.7z
PokeTan (J);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-Asia/PokeTan%20%28J%29%20%5BSCPS-10102%5D.rar
Polaris Snowcross [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Polaris%20SnoCross%20%28USA%29.7z
Policenauts - Private Collection (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Policenauts%20-%20Private%20Collection%20%28Japan%29%20%5BSLPS-00228%5D.rar
Policenauts (J) (Disc 1);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-Asia/Policenauts%20%28J%29%20%28Disc%201%29%20%5BSLPS-00215%5D.rar
Policenauts (J) (Disc 2);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-Asia/Policenauts%20%28J%29%20%28Disc%202%29%20%5BSLPS-00216%5D.rar
Policenauts (Japan) (Disc 1) [En by Slowbeef v1.0];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-New/Policenauts%20%28Japan%29%20%28Disc%201%29%20%5BEn%20by%20Slowbeef%20v1.0%5D.rar
Policenauts (Japan) (Disc 2) [En by Slowbeef v1.0];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-New/Policenauts%20%28Japan%29%20%28Disc%202%29%20%5BEn%20by%20Slowbeef%20v1.0%5D.rar
Pong (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Pong%20%28E%29%20%5BSLES-02020%5D.rar
Pong 3D - The Next Level [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Pong%20-%20The%20Next%20Level%20%28USA%29.7z
Pool Academy (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Pool%20Academy%20%28E%29%20%5BSLES-02697%5D.7z
Pool Hustler [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Pool%20Hustler%20%28USA%29.7z
Pop de Cute na Shinri Test - Alabama (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Pop%20de%20Cute%20na%20Shinri%20Test%20-%20Alabama%20%28Japan%29.7z
Pop'n Music (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Pop%27n%20Music%20%28Japan%29.7z
Pop'n Music 2 (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Pop%27n%20Music%202%20%28Japan%29.7z
Pop'n Music 6 (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Pop%27n%20Music%206%20%28Japan%29.7z
Pop'n Tanks! (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Pop%27n%20Tanks%21%20%28Japan%29%20%5BSLPM-86146%5D.rar
PoPoLoCrois Monogatari (J) (v1.1);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-Asia/PoPoLoCrois%20Monogatari%20%28J%29%20%28v1.1%29%20%5BSCPS-10023%5D.rar
PoPoLoCrois Monogatari (Japan) (v1.0);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/PoPoLoCrois%20Monogatari%20%28Japan%29%20%28v1.0%29.7z
PoPoLoCrois Monogatari II (J) (Disc 1);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-Asia/PoPoLoCrois%20Monogatari%20II%20%28J%29%20%28Disc%201%29%20%5BSCPS-10112%5D.rar
PoPoLoCrois Monogatari II (J) (Disc 2);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-Asia/PoPoLoCrois%20Monogatari%20II%20%28J%29%20%28Disc%202%29%20%5BSCPS-10113%5D.rar
PoPoLoCrois Monogatari II (J) (Disc 3);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-Asia/PoPoLoCrois%20Monogatari%20II%20%28J%29%20%28Disc%203%29%20%5BSCPS-10114%5D.rar
PoPoRoGue (Japan) (v1.0);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/PoPoRoGue%20%28Japan%29%20%28v1.0%29.7z
Populous - The Beginning (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Populous%20-%20The%20Beginning%20%28E%29%20%5BSLES-01760%5D.7z
Populous - The Beginning (J);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-Asia/Populous%20-%20The%20Beginning%20%28J%29%20%5BSLPS-02085%5D.rar
Populous - The Beginning [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Populous%20-%20The%20Beginning%20%28USA%29.7z
Porsche Challenge (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Porsche%20Challenge%20%28E%29%20%5BSCES-00409%5D.7z
Porsche Challenge (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Porsche%20Challenge%20%28Japan%29.7z
Porsche Challenge [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Porsche%20Challenge%20%28USA%29%20%28En%2CFr%2CEs%29.7z
Power Dolls 2 - Detachment of Limited Line Service (J);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-Asia/Power%20Dolls%202%20-%20Detachment%20of%20Limited%20Line%20Service%20%28J%29%20%5BSLPS-01033%5D.rar
Power Move Pro Wrestling [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Power%20Move%20Pro%20Wrestling%20%28USA%29.7z
Power Play - Sports Trivia [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Power%20Play%20-%20Sports%20Trivia%20%28USA%29.7z
Power Rangers - Lightspeed Rescue [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Saban%27s%20Power%20Rangers%20-%20Lightspeed%20Rescue%20%28USA%29.7z
Power Rangers - Time Force [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Saban%27s%20Power%20Rangers%20-%20Time%20Force%20%28USA%29.7z
Power Rangers Pinball (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Power%20Rangers%20Pinball%20%28Japan%29.7z
Power Rangers Zeo - Full Tilt Battle Pinball [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Saban%27s%20Power%20Rangers%20Zeo%20-%20Full%20Tilt%20Battle%20Pinball%20%28USA%29.7z
Power Serve 3D Tennis [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Power%20Serve%203D%20Tennis%20%28USA%29.7z
Power Shovel [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Power%20Shovel%20%28USA%29.7z
Power Stakes (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Power%20Stakes%20%28Japan%29%20%5BSLPM-86032%5D.rar
Power Stakes 2 (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Power%20Stakes%202%20%28Japan%29.7z
Power Stakes Grade 1 (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Power%20Stakes%20Grade%201%20%28Japan%29%20%5BSLPM-86050%5D.rar
Power Strike - Pro Beach Volleyball (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Power%20Strike%20-%20Pro%20Beach%20Volleyball%20%28E%29%20%5BSLES-02808%5D.rar
Powerboat Racing [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/VR%20Sports%20Powerboat%20Racing%20%28USA%29.7z
Powerpuff Girls - Chemical X-Traction [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Powerpuff%20Girls%2C%20The%20-%20Chemical%20X-Traction%20%28USA%29%20%28En%2CEs%29.7z
Powerslave [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Powerslave%20%28USA%29.7z
Powerspike Pro Beach Volleyball [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Power%20Spike%20-%20Pro%20Beach%20Volleyball%20%28USA%29.7z
Poy Poy (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Poy%20Poy%20%28E%29%20%5BSLES-00785%5D.7z
PoyPoy [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Poy%20Poy%20%28USA%29.7z
Premier Manager 2000 (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Premier%20Manager%202000%20%28E%29%20%5BSLES-02292%5D.7z
Premier Manager 98 (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Premier%20Manager%2098%20%28E%29%20%5BSLES-00738%5D.rar
Premier Manager Ninety Nine (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Premier%20Manager%20Ninety%20Nine%20%28E%29%20%5BSLES-01544%5D.rar
Primal Rage [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Primal%20Rage%20%28USA%29.7z
Prince Naseem Boxing (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Prince%20Naseem%20Boxing%20%28E%29%20%5BSLES-00017%5D.7z
Princess Maker - Yumemiru Yousei (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Princess%20Maker%20-%20Yumemiru%20Yousei%20%28Japan%29.7z
Prism Land Story (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Prism%20Land%20Story%20%28E%29%20%5BSLES-03284%5D.rar
Pro 18 - World Tour Golf [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Pro%2018%20-%20World%20Tour%20Golf%20%28USA%29.7z
Pro Mahjong Kiwame Plus II (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Pro%20Mahjong%20Kiwame%20Plus%20II%20%28Japan%29.7z
Pro Mahjong Kiwame Tengensenhen (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Pro%20Mahjong%20Kiwame%20Tengensenhen%20%28Japan%29%20%5BSLPS-02347%5D.rar
Pro Pinball  - The Web [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Pro-Pinball%20%28USA%29.7z
Pro Pinball - Big Race USA [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Pro%20Pinball%20-%20Big%20Race%20USA%20%28USA%29.7z
Pro Pinball - Fantastic Journey [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Pro%20Pinball%20-%20Fantastic%20Journey%20%28USA%29.7z
Pro Pinball - Timeshock! [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Pro%20Pinball%20-%20Timeshock%21%20%28USA%29.7z
Pro Wrestling Sengokuden (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Pro%20Wrestling%20Sengokuden%20%28Japan%29.7z
Pro-Logic Mah-Jong Hai-Shin (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Pro-Logic%20Mah-Jong%20Hai-Shin%20%28Japan%29%20%5BSLPM-86018%5D.rar
Project - Horned Owl [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Project%20-%20Horned%20Owl%20%28USA%29.7z
Project Gaiaray (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Project%20Gaiaray%20%28Japan%29.7z
Project Overkill [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Project%20Overkill%20%28USA%29.7z
Proof Club (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Proof%20Club%20%28Japan%29.7z
PS One Demo Disc 02 (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/PS%20One%20Demo%20Disc%2002%20%28E%29%20%5BSCED-03675%5D.7z
PS One Kids Autumn 2000 (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/PS%20One%20Kids%20Autumn%202000%20%28E%29%20%5BSCED-03238%5D.rar
PS-X-Change Version 2.0 [U] (Unl);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/PS-X-Change%20Version%202.0%20%28USA%29%20%28Unl%29.7z
Psalm 69 - Alpha Test Version 2.1 (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Psalm%2069%20-%20Alpha%20Test%20Version%202.1%20%28Japan%29.7z
PSone - Wherever, Whenever, Forever. [U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/PSone%20-%20Wherever%2C%20Whenever%2C%20Forever.%20%28USA%29.7z
Psybadek [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Psybadek%20%28USA%29.7z
Psychic Detective [Disc1of3] [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Psychic%20Detective%20%28USA%29%20%28Disc%201%29.7z
Psychic Detective [Disc2of3] [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Psychic%20Detective%20%28USA%29%20%28Disc%202%29.7z
Psychic Detective [Disc3of3] [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Psychic%20Detective%20%28USA%29%20%28Disc%203%29.7z
Psychic Force - Puzzle Taisen (Japan) (Disc 1) (Game Disc);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Psychic%20Force%20-%20Puzzle%20Taisen%20%28Japan%29%20%28Disc%201%29%20%28Game%20Disc%29.7z
Psychic Force - Puzzle Taisen (Japan) (Disc 2) (Premium CD-ROM);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Psychic%20Force%20-%20Puzzle%20Taisen%20%28Japan%29%20%28Disc%202%29%20%28Premium%20CD-ROM%29.7z
Psychic Force (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Psychic%20Force%20%28E%29%20%5BSLES-00629%5D.rar
Psychic Force (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Psychic%20Force%20%28Japan%29.7z
Psychic Force [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Psychic%20Force%20%28USA%29.7z
Psychic Force 2 (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Psychic%20Force%202%20%28Japan%29.7z
Psychometrer Eiji (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Psychometrer%20Eiji%20%28Japan%29.7z
Punky Skunk [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Punky%20Skunk%20%28USA%29.7z
PurePure Plus 001 - 1999 October (Japan) (Disc 1);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/PurePure%20Plus%20001%20-%201999%20October%20%28Japan%29%20%28Disc%201%29.7z
PurePure Plus 001 - 1999 October (Japan) (Disc 2) (What's Next);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/PurePure%20Plus%20001%20-%201999%20October%20%28Japan%29%20%28Disc%202%29%20%28What%27s%20Next%29.7z
PurePure Plus 002 - 1999 December (Japan) (Disc 1);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/PurePure%20Plus%20002%20-%201999%20December%20%28Japan%29%20%28Disc%201%29.7z
PurePure Plus 002 - 1999 December (Japan) (Disc 2) (What's Next);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/PurePure%20Plus%20002%20-%201999%20December%20%28Japan%29%20%28Disc%202%29%20%28What%27s%20Next%29.7z
PurePure Plus 003 - 2000 February (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/PurePure%20Plus%20003%20-%202000%20February%20%28Japan%29.7z
PurePure Plus 004 - 2000 June (Japan) (Disc 1);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/PurePure%20Plus%20004%20-%202000%20June%20%28Japan%29%20%28Disc%201%29.7z
PurePure Plus 005 - 2000 August (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/PurePure%20Plus%20005%20-%202000%20August%20%28Japan%29.7z
PurePure Vol. 7 (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/PurePure%20Vol.%207%20%28Japan%29.7z
Purumui Purumui (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Purumui%20Purumui%20%28Japan%29.7z
Putter Golf [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Putter%20Golf%20%28USA%29.7z
Puyo Puyo Box (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Puyo%20Puyo%20Box%20%28Japan%29%20%5BSLPS-03114%5D.rar
Puyo Puyo Sun - Ketteiban (Japan) (v1.0);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Puyo%20Puyo%20Sun%20-%20Ketteiban%20%28Japan%29%20%28v1.0%29.7z
Puyo Puyo Tsuu - Ketteiban (Japan) (v1.0);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Puyo%20Puyo%20Tsuu%20-%20Ketteiban%20%28Japan%29%20%28v1.0%29.7z
Puyo Puyoon - Car-Kun to Issho (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Puyo%20Puyoon%20-%20Car-Kun%20to%20Issho%20%28Japan%29%20%5BSLPS-02412%5D.rar
Puzz Loop (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Puzz%20Loop%20%28Japan%29.7z
Puzzle Arena Toushinden (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Puzzle%20Arena%20Toushinden%20%28Japan%29.7z
Puzzle Bobble 2 (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Puzzle%20Bobble%202%20%28Japan%29.7z
Puzzle Bobble 3DX (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Puzzle%20Bobble%203DX%20%28Japan%29.7z
Puzznic [NTSC-U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Puzznic%20%28USA%29.7z
Q-Bert[U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Q-bert%20%28USA%29.7z
Qix 2000 (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Qix%202000%20%28Japan%29%20%5BSLPM-86659%5D.rar
Qix Neo [U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Qix%20Neo%20%28USA%29.7z
Quaddle Family Mysteries, The 1 - The Case of the Scarce Scarab - Lobby - Kitchen [U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Quaddle%20Family%20Mysteries%2C%20The%201%20-%20The%20Case%20of%20the%20Scarce%20Scarab%20-%20Lobby%20-%20Kitchen%20%28USA%29.7z
Quaddle Family Mysteries, The 2 - The Case of the Scarce Scarab - Garden [U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Quaddle%20Family%20Mysteries%2C%20The%202%20-%20The%20Case%20of%20the%20Scarce%20Scarab%20-%20Garden%20%28USA%29.7z
Quaddle Family Mysteries, The 3 - The Case of the Scarce Scarab - Parlor - Family Room [U];http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Quaddle%20Family%20Mysteries%2C%20The%203%20-%20The%20Case%20of%20the%20Scarce%20Scarab%20-%20Parlor%20-%20Family%20Room%20%28USA%29.7z
Quake II;http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/PSX-Redump/Quake%20II%20%28USA%29.7z
Quake II (E);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-PAL/Quake%20II%20%28E%29%20%5BSLES-01534%5D.rar
Quantum Gate I - Akumu no Joshou (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Quantum%20Gate%20I%20-%20Akumu%20no%20Joshou%20%28Japan%29%20%5BSLPS-00399%5D.rar
Quiz Charaokedon! Toei Tokusatsu Hero Part 2 (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Quiz%20Charaokedon%21%20Toei%20Tokusatsu%20Hero%20Part%202%20%28Japan%29%20%5BSLPS-02310%5D.rar
Quiz Darake no Jinsei Game - Un to Atama de Daifugou (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Quiz%20Darake%20no%20Jinsei%20Game%20-%20Un%20to%20Atama%20de%20Daifugou%20%28Japan%29%20%5BSLPS-02282%5D.rar
Quiz Millionaire (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Quiz%20Millionaire%20%28Japan%29%20%5BSLPS-03364%5D.rar
Quiz$Millionaire - Waku Waku Party (J);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/may/PSX-Asia/Quiz%24Millionaire%20-%20Waku%20Waku%20Party%20%28J%29%20%5BSLPS-03494%5D.rar
Quiz$Millionaire (Japan) (v1.0);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/Quiz%24Millionaire%20%28Japan%29%20%28v1.0%29.7z
Quo Vadis - Iberukatsu Seneki (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/bks/nr/PSX-Asia-Non-Redump/Quo%20Vadis%20-%20Iberukatsu%20Seneki%20%28Japan%29%20%5BSLPS-00733%5D.rar
R - Photo Album (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/R%20-%20Photo%20Album%20%28Japan%29.7z
R (Japan);http://162.210.194.49/113LAJdnnkhry2Jfgs27jHaA/psxj/psxjap/R%20%28Japan%29.7z
